!Sample_title	PRB12546 MixA	PRB12547 MixA	PRB12548 MixA	PRB12549 MixB	PRB12550 MixB	PRB12551 MixB	PRB12552 MixC	PRB12553 MixC	PRB12554 MixC	PRB12555 MixD	PRB12556 MixD	PRB12557 MixD
221102_s_at	33.363	18.114	54.237	23.347	78.247	35.575	63.229	14.842	35.598	140.004	18.306	32.33
221103_s_at	111.727	98.839	139.55	93.497	88.09	101.056	103.066	103.438	72.108	107.107	57.304	112.585
221104_s_at	150.388	67.008	89.988	73.771	123.44	84.26	59.069	105.281	64.921	89.516	101.808	141.265
221105_at	12.987	13.495	16.354	6.066	20.072	6.926	68.159	84.279	11.851	7.317	8.747	17.095
221106_at	104.823	84.83	50.24	53.557	104.273	35.769	67.902	74.709	75.789	38.365	39.3	58.727
221107_at	388.468	464.085	364.85	190.403	22.966	183.07	69.789	115.475	106.994	116.281	101.118	132.896
221108_at	19.758	14.806	23.534	18.135	18.508	18.94	20.436	21.216	6.871	17.697	17.959	18.987
221109_at	12.006	9.789	15.459	18.114	28.93	7.369	19.984	14.49	22.423	14.489	23.5	8.886
221110_x_at	169.558	98.95	168.325	103.637	144.32	127.565	166.752	194.332	133.037	152.137	126.009	122.393
221111_at	64.426	71.01	22.6	18.232	42.212	34.263	2.455	4.9	5.116	5.139	1.843	5.898
221112_at	134.193	190.55	205.534	200.061	240.275	328.81	182.739	152.724	347.271	230.987	197.103	226.577
221113_s_at	55.994	88.895	50.272	137.19	71.751	65.193	33.638	144.399	76.338	25.51	207.135	37.876
221114_at	130.088	109.2	141.97	130.033	90.398	154.647	96.66	89.96	99.354	119.939	19.677	58.449
221115_s_at	90.294	158.642	205.178	144.001	190.34	241.368	167.45	197.293	247.968	126.792	155.952	215.682
221116_at	35.758	51.713	15.636	52.825	69.171	11.312	74.503	16.676	41.855	18.609	59.689	71.274
221117_at	6.939	4.684	7.888	5.176	4.509	2.969	4.313	4.307	4.034	6.635	2.923	5.074
221118_at	51.367	95.005	65.433	98.834	39.989	35.041	66.328	66.376	87.499	65.189	59.697	32.331
221119_at	174.29	76.404	91.491	52.444	134.431	111.217	156.54	90.722	104.262	131.465	93.622	193.576
221120_at	58.389	130.602	72.786	74.412	89.374	38.44	47.101	76.364	46.731	53.845	36.522	74.84
221121_at	28.61	45.717	17.641	41.317	17.425	55.102	63.043	19.54	7.535	14.128	93.648	75.759
221122_at	167.527	96.925	132.056	148.557	223.48	198.674	142.571	96.352	182.837	136.618	84.683	101.216
221123_x_at	592.452	592.676	706.905	645.13	938.563	842.141	498.895	394.044	556.585	664.24	584.8	652.189
221124_s_at	44.772	6.766	65.516	48.401	16.548	19.261	7.54	25.557	110.267	13.337	11.447	17.73
221125_s_at	208.536	141.432	193.665	27.858	176.303	47.349	301.104	131.437	52.105	127.912	189.343	73.599
221126_at	64.33	44.13	94.397	6.686	66.352	53.891	39.032	53.72	56.487	57.239	32.673	63.716
221127_s_at	7.19	15.462	8.112	6.017	8.329	6.856	43.074	6.199	30.308	5.943	38.609	9.31
221128_at	61.982	144.89	113.82	81.585	101.501	87.048	77.159	64.635	218.685	52.029	55.28	164.643
221129_at	56.757	109.683	7.724	54.232	81.948	61.123	38.855	77.131	24.46	118.218	132.316	69.06
221130_s_at	9.923	20.744	12.245	21.939	8.052	12.829	6.828	15.456	6.005	26.316	9.739	7.321
221131_at	46.45	94.385	91.63	170.044	166.059	73.299	163.438	90.8	177.591	185.235	78.877	178.223
221132_at	6.49	7.79	5.655	9.919	7.484	12.471	8.162	9.815	8.033	14.35	5.253	10.944
221133_s_at	16.521	12.265	4.042	31.671	4.201	12.42	34.227	12.229	8.227	5.172	4.607	8.509
221134_at	33.316	32.484	43.945	66.411	97.18	13.871	12.387	37.801	40.684	38.66	67.447	29.567
221135_s_at	171.563	255.558	263.942	184.467	258.222	270.963	193.189	218.156	228.468	246.504	204.767	234.947
221136_at	33.864	32.36	148.606	127.626	83.406	51.349	115.751	122.381	183.88	76.631	65.384	111.27
221137_at	152.969	45.499	124.334	165.378	111.81	147.128	115.88	207.086	88.236	64.815	37.196	126.81
221138_s_at	82.23	37.331	53.81	46.854	51.874	71.951	45.611	80.648	77.489	25.985	21.011	51.445
221139_s_at	184.787	203.002	140.499	179.402	159.062	169.945	221.792	133.749	224.04	155.551	185.492	222.512
221140_s_at	78.743	9.725	79.43	119.352	21.509	98.917	157.181	39.548	243.685	92.513	110.801	97.664
221141_x_at	248.5	145.557	68.458	129.587	204.411	172.962	192.635	171.838	180.028	229.257	139.07	145.324
221142_s_at	358.865	474.812	359.613	335.306	459.744	395.735	376.557	387.583	298.278	451.879	451.861	444.322
221143_at	54.587	43.619	82.129	32.842	56.189	50.203	72.592	71.093	51.466	31.246	34.931	54.167
221144_at	36.578	8.883	72.069	1.883	41.674	48.446	14.635	65.191	3.491	8.059	38.613	8.244
221145_at	7.175	48.24	6.307	11.217	9.922	4.778	25.209	9.815	42.545	3.669	3.283	10.451
221146_at	23.055	3.903	11.729	26.267	15.07	10.305	8.875	10.403	7.405	24.872	14.644	15.386
221147_x_at	355.539	418.001	324.808	372.921	397.618	318.148	139.441	299.041	263.607	317.992	252.904	327.229
221148_at	21.426	20.744	128.631	70.501	33.131	42.335	22.164	38.912	45.671	28.655	36.268	35.155
221149_at	100.895	57.637	12.067	57.091	92.434	9.827	41.366	61.236	38.59	17.568	28.943	13.939
221150_at	11.244	16.944	13.382	21.742	25.031	10.045	27.364	9.759	20.93	14.047	20.886	15.06
221151_at	39.606	21.839	20.194	42.674	7.164	23.492	21.324	67.453	19.896	21.247	75.487	5.794
221152_at	42.243	36.639	39.597	46.325	25.841	6.636	34.67	5.041	8.104	8.806	17.131	6.459
221153_s_at	62.699	39.103	108.197	51.803	57.687	54.476	47.198	11.563	14.059	115.394	27.159	40.059
221154_at	56.436	102.117	53.836	67.858	50.518	80.013	125.357	65.26	102.203	105.135	30.152	72.551
221155_x_at	255.017	320.462	174.741	131.309	239.088	207.042	118.194	340.479	346.645	330.336	118.158	100.463
221156_x_at	463.957	523.657	809.289	435.669	309.312	496.838	418.95	509.24	484.195	602.376	622.314	616.218
221157_s_at	64.108	12.876	74.677	14.914	97.041	80.509	47.601	79.326	13.383	141.12	71.313	15.791
221158_at	752.424	767.573	825.885	691.176	696.728	826.501	674.296	854.709	802.84	718.699	709.114	677.773
221159_at	94.536	123.578	32.464	67.478	53.028	97.481	60.233	137.573	82.381	88.007	37.027	53.039
221160_s_at	9.235	9.289	26.499	5.073	7.772	8.337	29.855	16.064	18.296	18.055	5.266	34.86
221161_at	17.175	27.834	85.642	29.836	38.251	69.739	83.579	68.355	251.404	82.93	26.251	34.906
221162_at	162.006	413.319	191.681	369.707	239.797	263.576	149.337	270.8	274.961	83.267	157.878	225.476
221163_s_at	12.984	69.246	36.677	16.825	115.794	10.277	60.844	35.951	161.322	77.995	13.67	41.767
221164_x_at	215.727	255.345	236.806	238.238	249.013	200.881	161.925	213.623	122.952	351.437	200.687	157.025
221166_at	12.998	25.691	18.575	96.339	52.532	24.328	98.008	143.323	22.844	27.315	12.843	26.139
221167_s_at	41.551	45.368	23.619	12.455	90.81	27.614	57.886	54.698	32.087	32.95	17.101	67.754
221168_at	191.983	198.881	168.033	57.739	114.024	34.417	98.026	75.329	142.476	22.786	78.005	116.516
221169_s_at	63.816	77.965	30.186	42.304	12.527	46.417	83.227	36.986	99.107	16.379	22.833	71.585
221170_at	34.818	18.084	35.679	17.317	35.037	15.323	48.507	14.036	63.493	13.33	54.532	61.928
221171_at	159.913	122.459	97.314	180.059	190.779	192.554	182.773	106.818	125.866	89.695	93.094	96.235
221172_at	10.732	10.533	19.122	47.736	26.431	46.889	16.632	103.674	13.484	17.927	24.743	27.382
221173_at	36.018	40.945	34.69	37.948	40.531	21.444	41.561	62.838	122.001	41.292	37.377	52.046
221174_at	33.092	44.991	1.665	15.403	1.831	16.176	11.702	20.575	4.439	43.022	9.529	36.63
221175_at	9.945	4.696	4.383	3.588	15.137	39.934	4.383	6.279	4.804	23.437	3.869	9.809
221176_x_at	54.91	40.237	56.441	113.095	60.021	142.89	133.138	60.347	118.683	65.531	65.638	63.721
221177_at	71.215	59.148	27.729	40.07	92.486	42.559	69.638	36.853	10.719	46.497	56.657	63.019
221178_at	31.836	21.443	12.717	13.38	26.93	17.954	13.384	17.203	19.776	18.3	12.166	24.268
221179_at	12.16	47.172	25.265	7.658	10.786	7.712	19.664	26.266	43.879	16.797	7.083	8.892
221180_at	36.707	30.741	40.727	22.183	56.579	23.882	34.392	32.348	35.064	46.708	26.49	44.564
221181_at	7.485	25.862	10.993	16.713	40.901	17.797	111.676	24.844	14.755	30.943	4.474	87.028
221182_at	4.223	5.884	41.542	3.147	2.861	6.756	6.137	3.113	8.257	5.006	3.75	3.98
221183_at	72.85	72.681	181.967	22.552	42.667	84.428	39.173	24.326	47.519	34.977	27.614	43.439
221184_at	33.589	12.144	24.08	44.634	20.243	18.815	20.149	25.222	14.653	47.832	13.602	24.123
221185_s_at	165.251	139.822	121.216	80.909	104.895	126.187	57.896	93.724	100.322	176.303	110.454	130.273
221186_at	45.284	48.573	6.302	69.516	124.442	59.574	70.323	164.625	148.239	16.27	37.094	12.014
221187_s_at	486.741	192.831	458.224	244.372	330.233	302.748	204.017	219.353	414.905	359.452	215.433	322.393
221188_s_at	801.634	865.247	773.334	482.584	616.69	483.372	646.673	815.798	663.429	918.581	690.741	696.446
221189_s_at	1022.132	1022.46	1096.046	1181.468	1762.357	1405.823	1081.835	940.747	1093.665	1104.576	1366.372	787.511
221190_s_at	1011.921	960.67	1103.551	1015.062	1034.775	946.445	726.618	787.512	920.125	980.95	905.066	868.946
221191_at	226.137	234.711	172.883	111.087	142.919	146.364	176.905	169.008	156.583	167.869	181.392	93.767
221192_x_at	286.791	306.931	291.298	402.758	275.08	324.242	313.187	299.369	141.529	248.417	260.835	330.564
221193_s_at	1051.57	1008.987	863.438	1209.895	969.21	1056.653	978.022	990.192	775.671	962.529	1234.917	1039.651
221194_s_at	560.694	588.336	595.48	521.702	611.856	452.519	617.261	607.628	624.288	763.18	514.838	758.946
221195_at	189.145	144.475	108.99	121.988	151.999	84.899	119.278	156.611	141.557	97.766	149.295	177.627
221196_x_at	1377.793	1591.981	1455.379	1746.016	1392.092	1710.477	1694.781	2022.559	1667.232	1512.728	1887.19	1598.709
221197_s_at	110.595	136.499	144.755	59.337	40.807	51.685	47.343	100.019	153.611	112.916	27.02	101.251
221198_at	7.874	6.769	6.022	9.091	7.011	12.294	8.63	3.982	15.62	5.087	6.901	7.274
221199_at	14.657	19.812	32.331	14.128	25.067	14.841	22.487	20.871	14.606	18.734	24.065	14.642
221200_at	73.447	12.686	40.144	60.63	13.61	46.705	91.361	82.772	76.271	23.225	43.544	77.123
221201_s_at	50.79	55.231	23.501	110.249	68.814	106.265	119.675	34.15	64.365	10.812	80.233	57.191
221202_at	48.758	56.271	38.231	32.797	62.705	27.14	31.885	90.286	52.558	36.571	31.93	45.708
221203_s_at	834.117	667.933	752.838	762.858	1045.268	774.967	584.479	664.212	598.312	791.521	646.263	817.966
221204_s_at	98.605	110.475	139.815	168.786	108.384	222.578	129.508	88.056	154.475	110.146	99.186	118.123
221205_at	85.391	57.035	96.074	57.445	69.71	57.012	83.636	104.027	83.927	87.803	33.58	79.655
221206_at	783.173	637.23	831.552	679.327	1087.036	809.748	840.055	636.364	777.045	976.466	745.135	819.569
221207_s_at	88.735	66.379	89.976	152.351	107.755	82.082	81.508	127.879	90.99	89.808	65.166	103.763
221208_s_at	298.29	330.827	266.771	474.698	380.635	386.096	496.206	570.915	436.999	386.29	511.73	511.768
221209_s_at	90.16	87.276	91.528	57.571	95.866	93.524	74.63	58.706	103.213	43.847	65.902	56.819
221210_s_at	250.859	279.681	275.376	222.57	217.188	215.568	410.632	272.869	328.937	266.271	277.975	275.877
221211_s_at	113.468	124.643	190.37	258.174	245.181	287.247	89.438	137.433	130.718	166.482	194.165	195.584
221212_x_at	2.546	7.838	41.704	11.102	22.841	25.961	25.78	32.471	3.636	35.578	4.697	31.653
221213_s_at	286.926	229.787	187.39	150.39	127.092	149.056	110.408	186.536	129.198	102.979	214.039	152.146
221214_s_at	1661.857	1130.076	1293.444	1472.199	1345.672	1485.635	1691.508	1578.547	1597.385	2303.507	2197.027	1342.318
221215_s_at	230.032	206.408	318.555	219.617	223.295	115.166	60.537	145.01	76.774	24.963	160.648	48.268
221216_s_at	2495.07	2622.595	2708.113	1880.53	2281.596	1773.594	2190.124	2484.334	2312.387	2541.015	2546.39	2476.367
221217_s_at	36.618	48.295	92.64	124.897	98.563	113.852	55.834	169.102	33.493	106.462	63.164	66.407
221218_s_at	847.229	853.558	828.8	538.678	505.768	450.088	675.075	839.548	812.376	724.245	871.295	759.365
221219_s_at	664.127	640.944	689.277	657.662	519.818	747.838	444.22	486.337	516.691	457.894	639.284	434.959
221220_s_at	712.551	720.127	734.447	601.296	570.303	527.008	581.674	609.036	751.828	663.064	556.184	630.004
221221_s_at	190.781	131.999	151.25	148.454	159.63	118.988	101.32	104.936	42.552	88.916	118.939	73.844
221222_s_at	318.232	278.004	337.618	243.386	228.245	172.261	301.795	260.009	215.844	279.376	213.54	240.03
221223_x_at	467.78	549.076	526.864	288.618	410.071	331.988	376.565	409.756	475.123	641.945	420.78	531.748
221224_s_at	351.216	274.131	292.146	359.492	286.832	354.564	233.884	274.183	198.521	210.131	226.029	178.943
221225_at	18.092	17.125	9.775	15.685	54.215	23.685	13.131	9.175	24.191	52.668	14.49	39.432
221226_s_at	26.104	20.553	21.339	7.949	20.383	9.001	11.711	32.758	38.048	63.635	21.102	27.68
221227_x_at	1059.063	1069.575	1078.709	1057.102	1115.017	989.866	1388.104	1298.795	1604.005	1197.258	1137.968	1253.964
221228_s_at	19.594	18.8	14.309	13.74	13.64	12.001	9.812	25.914	16.453	30.975	9.03	38.744
221229_s_at	994.656	1115.189	1058.23	1220.723	1125.786	1099.042	879.242	1065.712	1086.659	1119.719	1128.227	1153.548
221230_s_at	1985.389	2044.16	1766.059	1981.32	1568.714	1722.975	1790.469	1892.139	1629.183	1670.557	2059.622	1897.636
221231_s_at	4.953	12.535	8.378	6.796	5.029	4.61	10.864	8.353	8.085	8.071	7.36	6.862
221232_s_at	21.387	15.296	95.515	11.611	25.076	70.388	18.393	46.577	124.165	16.57	13.202	32.613
221233_s_at	12.721	11.036	15.356	12.443	31.798	79.899	3.389	71.132	27.077	68.378	34.542	50.445
221234_s_at	217.78	191.164	192.442	126.345	152.338	136.318	61.906	100.584	78.318	30.09	100.965	62.729
221235_s_at	580.699	637.324	582.343	764.649	640.203	686.3	731.049	777.864	942.84	620.756	662.133	994.067
221236_s_at	26.437	97.449	143.834	118.408	20.97	146.949	92.671	62.167	87.3	51.887	4.195	111.053
221237_s_at	17.709	17.611	23.624	21.499	22.776	32.882	36.31	17.498	23.236	18.759	16.387	19.271
221238_at	216.638	201.62	145.482	146.168	172.522	186.139	180.84	214.586	154.895	242.188	108.241	147.52
221239_s_at	206.22	190.174	177.614	337.487	417.474	381.314	182.751	180.812	137.251	249.489	274.025	261.325
221240_s_at	250.534	118.068	243.928	95.872	149.597	74.268	159.819	160.095	118.526	60.213	140.719	161.101
221241_s_at	85.413	33.174	33.635	115.615	99.177	98.616	71.251	95.715	36.832	152.403	86.642	28.916
221242_at	236.257	97.511	157.476	126.075	220.477	218.78	302.46	197.224	370.71	89.807	118.534	318.529
221243_s_at	48.759	88.05	46.112	130.945	62.084	108.245	60.825	8.571	54.085	67.368	42.758	26.392
221244_s_at	71.851	76.992	123.076	31.875	47.737	76.757	81.309	73.069	67.034	62.641	87.237	45.564
221245_s_at	421.018	419.6	354.918	415.855	293.282	333.212	378.276	375.516	336.331	297.794	399.657	379.279
221246_x_at	255.438	173.426	160.65	135.032	103.9	219.704	179.689	21.929	288.733	201.321	227.665	220.624
221247_s_at	1187.438	1099.517	1032.553	1397.773	1686.305	1286.987	1521.393	1546.697	1607.915	1444.36	1356.225	1487.451
221248_s_at	180.622	191.18	257.607	124.438	55.93	181.916	383.301	127.052	350.673	97.283	219.845	211.933
221249_s_at	1823.631	1779.628	2255.323	2186.792	2542.368	2374.211	1284.891	1333.616	1466.953	2223.076	1852.758	2257.397
221250_s_at	189.735	190.24	105.494	226.263	94.688	95.608	107.395	99.584	104.022	111.714	275.982	67.41
221251_x_at	115.022	192.091	47.043	222.123	231.035	43.958	98.924	180.223	67.008	138.257	199.854	145.318
221252_s_at	42.134	17.652	70.547	75.211	33.512	64.416	66.046	52.181	52.866	16.048	15.197	44.589
221253_s_at	5359.013	4878.383	5428.101	5949.971	7335.24	6281.978	5478.305	5735.275	5247.745	5733.31	5217.352	5226.71
221254_s_at	3.01	4.9	3.341	3.817	3.337	3.766	5.277	5.213	4.646	6.991	4.061	6.288
221255_s_at	2405.606	2136.971	2348.5	2703.749	2965.904	2904.603	2573.487	2597.18	2419.75	2452.332	2556.833	2769.483
221256_s_at	311.586	314.689	236.743	287.365	222.745	242.111	361.719	328.817	247.725	231.939	293.804	332.758
221257_x_at	1617.293	1222.255	1290.66	1446.82	1266.331	1644.955	1127.586	1263.298	1196.739	1261.386	1221.634	1547.063
221258_s_at	670.321	707.673	660.876	743.424	597.781	804.562	646.124	690.231	538.223	560.754	606.947	503.662
221259_s_at	14.263	9.272	23.813	6.27	18.906	5.992	7.474	5.312	10.933	10.304	4.903	12.715
221260_s_at	495.624	501.069	509.104	325.527	424.431	349.155	294.438	212.919	286.162	271.461	328.253	280.234
221261_x_at	283.039	272.765	323.516	209.072	184.461	135.877	130.188	118.892	6.761	29.095	60.357	62.029
221262_s_at	231.977	135.746	207.497	174.439	201.191	169.925	120.627	171.822	168.473	130.123	152.148	114.165
221263_s_at	6166.335	5973.278	6949.808	7226.917	7513.438	8313.273	9633.402	7991.784	8559.335	8261.829	8165.115	7613.264
221264_s_at	672.593	726.214	561.602	618.146	476.052	613.7	668.382	529.107	532.65	675.655	569.688	558.679
221265_s_at	1208.31	1085.978	1164.021	1235.364	1474.628	1348.446	1320.5	1293.494	1687.655	1498.487	1349.047	1343.153
221266_s_at	70.074	145.342	90.462	70.378	27.112	109.981	158.764	63.214	163.68	179.093	91.485	153.762
221267_s_at	3698.025	3675.721	4062.49	2741.132	3205.885	2768.82	4279.342	3974.159	4061.027	4145.832	3551.854	3658.677
221268_s_at	797.531	805.591	673.19	1231.124	1132.672	1023.855	634.778	682.023	609.92	711.078	838.377	717.849
221269_s_at	3403.282	3229.479	2899.487	2635.384	2486.309	1929.762	2068.758	2291.109	2580.954	2070.811	2698.111	1909.843
221270_s_at	546.901	548.752	436.469	672.97	470.07	597.55	681.572	551.354	548.738	489.116	598.194	390.779
221271_at	12.135	93.676	12.738	17.208	16.862	20.28	14.93	16.432	105.6	27.357	13.181	22.312
221272_s_at	134.002	95.333	130.817	94.377	142.763	110.79	26.586	105.922	51.689	99.111	90.034	97.838
221273_s_at	339.877	305.605	238.555	330.688	352.36	350.563	410.724	424.935	276.081	294.682	269.624	428.786
221274_s_at	823.074	844.419	820.244	834.109	877.937	883.331	780.672	766.648	716.256	680.916	674.489	881.241
221275_s_at	3.645	21.154	38.901	17.148	57.853	59.038	12.64	55.063	20.968	16.094	16.531	19.418
221276_s_at	240.267	216.01	199.218	362.753	305.589	322.168	219.364	237.329	160.573	283.565	288.421	254.599
221277_s_at	1221.746	1209.58	1182.673	1032.11	1023.5	999.931	1251.672	1316.744	1230.906	1422.802	1131.033	1164.052
221278_at	9.889	9.877	5.864	11.137	14.105	6.675	14.837	9.603	11.967	18.502	13.552	22.448
221279_at	53.26	195.086	154.633	180.142	207.684	185.17	254.658	119.236	95.683	127.869	146.205	157.282
221280_s_at	60.604	15.727	59.62	11.522	12.955	12.856	13.46	14.887	16.252	13.973	6.556	20.248
221281_at	97.406	72.03	110.099	96.237	95.819	141.48	120.946	39.204	26.176	29.925	26.094	59.198
221282_x_at	25.548	18.059	19.762	23.753	20.154	14.552	15.207	22.498	29.592	33.873	30.728	54.046
221283_at	23.232	13.829	24.077	86.711	75.81	17.426	72.678	25.922	66.148	81.266	49.574	38.429
221284_s_at	101.517	90.216	95.688	138.47	86.483	133.448	188.146	133.352	169.476	120.774	118.946	54.369
221285_at	14.111	11.186	16.889	11.144	5.381	10.872	8.513	7.211	14.937	13.327	11.604	14.476
221287_at	320.197	265.415	137.663	135.705	161.153	187.178	268.776	312.168	279.409	191.847	202.109	186.704
221288_at	8.378	11.616	5.189	15.338	6.517	3.917	8.513	7.744	14.79	10.139	5.77	5.023
221289_at	13.681	9.939	8.13	7.928	65.413	22.814	9.718	18.001	9.725	26.925	17.498	9.551
221290_s_at	828.83	790.163	929.994	763.61	602.227	725.672	732.579	789.155	566.8	723.296	781.74	642.38
221291_at	169.433	181.913	149.435	202.539	41.667	169.708	187.649	132.327	27.507	201.009	81.742	20.025
221292_at	37.658	46.179	58.156	27.892	35.915	85.382	49.022	56.249	54.475	58.1	60.13	45.449
221293_s_at	557.302	453.907	350.578	457.22	472.69	498.514	323.613	478.55	363.086	275.554	445.377	425.964
221294_at	224.79	219.388	192.743	193.175	259.565	227.559	241.884	204.363	191.383	272.863	159.979	133.357
221295_at	157.659	35.319	97.123	137.528	28.525	148.959	80.022	15.381	23.82	33.807	103.561	31.403
221296_at	17.06	13.478	69.868	15.854	50.594	11.786	35.045	34.419	27.002	87.125	16.359	35.991
221297_at	281.12	326.352	400.109	274.434	420.966	394.852	378.402	314.283	444.981	377.408	251.124	394.028
221298_s_at	12.275	7.847	14.885	8.556	15.96	14.784	7.895	9.598	18.7	22.02	8.701	34.515
221299_at	102.72	114.931	72.152	155.29	136.337	71.504	83.448	111.39	120.602	157.967	101.36	98.901
221300_at	203.416	202.239	203.189	167.803	268.448	228.736	213.084	184.905	393.044	181.579	212.117	311.551
221301_at	6.502	6.866	7.638	5.26	14.431	7.575	6.951	5.626	9.074	12.409	5.55	11.89
221302_at	59.516	168.392	178.191	41.211	91.166	72.034	160.588	57.913	93.442	65.109	118.578	86.721
221303_at	88.308	67.144	111.07	85.667	96.957	120.87	72.2	167.396	93.874	48.878	105.518	111.59
221304_at	49.229	34.49	35.716	15.176	33.984	80.157	43.233	59.561	16.664	75.975	57.418	81.9
