!Sample_title	PRB12534 Jurkat	PRB12535 Jurkat	PRB12536 Jurkat	PRB12537 IM-9	PRB12538 IM-9	PRB12539 IM-9	PRB12540 Raji	PRB12541 Raji	PRB12542 Raji	PRB12543 THP-1	PRB12544 THP-1	PRB12545 THP-1
218117_at	8331.47	9353.408	8777.421	8313.057	8725.253	8873.634	11882.837	11124.732	9614.259	7322.769	7015.786	6811.725
218118_s_at	3584.37	3256.433	3769.591	3649.876	4533.584	4904.111	4397.694	3297.769	4437.109	2333.622	2568.966	3249.261
218119_at	2323.585	2568.755	2045.552	2236.67	2947.207	2931.467	2485.976	2168.561	2233.931	1905.279	1418.394	1745.504
218120_s_at	1896.284	2060.741	2348.882	1424.724	1753.216	1672.417	1432.294	1279.077	1288.271	1058.651	1019.53	1145.567
218121_at	667.749	342.685	611.491	370.201	394.676	356.786	388.227	373.096	462.054	341.888	320.828	421.338
218122_s_at	1282.551	1229.733	1072.011	901.985	1059.145	931.31	1241.746	1327.035	1243.316	782.218	655.965	716.464
218123_at	3896.638	4613.83	4614.1	2568.326	2978.903	3274.801	3690.718	4302.466	3682.71	2063.862	2250.942	2368.338
218124_at	904.468	784.749	790.121	862.086	823.553	811.416	602.409	628.28	572.263	359.159	353.11	376.475
218125_s_at	949.16	956.245	976.364	871.254	632.539	842.883	639.899	584.451	492.147	544.231	522.488	546.383
218126_at	1438.207	1418.18	1539.667	1402.738	1519.094	1531.315	1382.434	1179.16	1307.786	1441.786	1261.271	1346.963
218127_at	1569.111	1713.043	1430.328	1229.442	1233.89	1263.653	818.029	748.232	953.837	1078.589	954.128	1037.545
218128_at	889.106	1032.925	611.944	697.593	666.889	688.725	408.46	250.233	450.626	350.889	483.444	463.61
218129_s_at	968.488	929.829	681.59	815.213	891.601	1116.828	794.543	545.172	725.401	775.286	896.055	660.18
218130_at	1330.852	1260.388	1448.758	1982.977	1429.804	1385.556	1442.73	1432.934	1424.344	2492.201	2132.479	2400.738
218131_s_at	4612.895	6072.946	5115.945	2698.598	2614.346	2771.96	3438.566	3410.918	3815.825	2158.919	2082.779	2176.5
218132_s_at	2299.186	2490.248	2695.47	1822.067	1308.485	1575.822	3471.233	4026.16	3624.57	1674.734	1571.466	1455.036
218133_s_at	2404.587	2066.275	2322.813	1992.22	2211.688	2190.302	1704.737	1655.506	1763.221	1601.622	1867.009	1505.862
218134_s_at	2083.393	2206.497	2382.182	1656.352	2164.894	2152.142	1316.141	1098.868	1485.317	2150.157	2466.498	2297.646
218135_at	2005.12	1921.131	1823.385	2053.436	2001.568	1958.017	1712.03	1989.136	1658.053	2965.43	3608.283	3080.227
218136_s_at	688.35	652.152	696.23	296.935	298.04	298.491	570.863	547.126	611.885	384.821	476.152	422.996
218137_s_at	897.38	1203.102	832.454	2629.097	2428.981	2216.075	3041.397	2981.132	3044.998	1841.978	2363.429	2083.146
218138_at	1050.723	893.764	1203.386	616.313	878.449	614.719	921.926	865.425	906.855	485.981	502.391	503.01
218139_s_at	2117.831	2479.951	2267.838	2097.197	2188.716	1991.341	2252.377	2022.852	2238.792	1594.013	1765.829	1710.616
218140_x_at	3574.296	3537.782	3659.316	3115.648	4121.625	4078.079	4382.702	4465.13	4518.596	3526.923	3220.85	3496.417
218141_at	503.399	742.487	712.19	444.081	543.871	486.244	737.397	858.877	687.052	257.916	371.272	300.628
218142_s_at	1004.4	1004.982	1136.595	1117.534	747.602	712.141	553.186	557.438	537.287	837.248	747.715	701.298
218143_s_at	2135.044	1887.92	2020.157	2391.582	2342.441	2150.744	1389.308	1609.189	1393.613	2430.129	2463.917	2621.994
218144_s_at	490.608	365.174	572.177	210.436	192.946	247.506	311.942	374.564	357.159	564.893	520.432	539.458
218145_at	3690.296	1807.055	2087.233	4101.918	2975.632	2976.159	334.853	319.506	213.803	2478.199	2667.635	2901.818
218146_at	1384.983	1903.502	1457.439	2113.542	1298.253	1463.044	1781.011	1271.554	1205.189	1195.208	1359.921	1205.45
218147_s_at	838.721	1216.037	1277.768	1693.433	1045.495	1327.745	1882.745	1449.957	1644.536	946.999	1117.831	1002.554
218148_at	235.343	229.782	229.707	264.399	277.068	313.306	282.478	180.651	220.466	290.801	258.443	285.976
218149_s_at	520.742	642.728	533.614	786.401	618.713	497.485	1103.408	1858.259	957.82	430.373	365.306	410.846
218150_at	4101.441	5643.385	4890.556	4117.858	4953.219	4790.642	5558.101	5165.02	5929.044	4262.421	5520	5272.407
218151_x_at	1422.62	1686.421	1692.886	1653.414	1807.787	1924.845	1546.142	1323.417	1714.816	2570.837	2204.75	2420.097
218152_at	2027.067	1918.284	1978.207	2282.842	1823.515	2024.09	2594.411	2524.126	2346.88	1198.395	1389.292	1406.159
218153_at	1759.696	1920.712	1950.241	1563.802	1646.346	1569.51	2832.611	2613.954	2478.46	1841.012	1960.014	1931.023
218154_at	638.227	473.884	696.406	889.815	773.273	702.11	418.29	328.425	300.072	1522.106	1187.792	1572.202
218155_x_at	502.062	655.518	472.721	380.974	639.286	466.696	522.904	616.026	624.003	207.117	228.779	211.525
218156_s_at	3827.596	4384.562	3941.305	2912.297	6076.99	6006.603	4603.159	4274.139	5190.102	1408.368	1428.018	1276.07
218157_x_at	1749.429	2604.926	2743.969	1697.438	2573.595	1739.426	2104.358	1570.886	1984.956	2733.906	4101.34	3255.335
218158_s_at	936.25	1355.895	1087.96	762.32	772.896	785.868	1451.045	1258.9	1496.643	942.765	1263.818	1217.024
218159_at	1011.312	1027.703	1153.29	941.058	1041.152	1372.13	968.122	1234.721	906.51	964.413	731.615	939.485
218160_at	2869.119	3106.976	3280.343	2909.36	3005.123	2736.9	2527.189	2804.617	2524.172	2410.512	2468.971	2373.601
218161_s_at	933.098	742.396	1030.385	672.299	1022.816	877.027	576.793	695.855	622.527	1508.102	1467.266	1644.787
218162_at	22.936	11.475	46.028	21.831	6.057	19.766	3.967	22.228	4.793	264.289	594.183	561.812
218163_at	3464.308	4617.808	3627.783	4519.992	5524.43	5011.715	4297.062	3838.479	4896.943	3485.31	3518.83	3283.428
218164_at	124.778	168.429	145.119	515.631	286.019	290.495	64.606	142.762	96.102	1031.73	745.507	960.736
218165_at	3112.144	3486.223	3335.646	2926.951	2884.594	3093.998	2841.018	2489.446	2243.841	2534.774	3068.021	2863.453
218166_s_at	248.172	240.22	281.086	637.608	607.784	560.274	766.069	799.561	846.274	688.391	754.287	658.485
218167_at	5501.095	4962.553	5121.129	5201.722	4671.819	4324.977	5470.875	5985.428	4537.315	1991.727	1897.922	1818.164
218168_s_at	514.342	572.569	445.905	1270.517	937.075	1126.22	988.965	939.482	785.512	2035.375	1846.262	1822.73
218169_at	435.946	523.86	750.704	432.177	405.114	440.089	1431.638	1660.756	1542.411	312.612	309.143	380.852
218170_at	3490.497	5217.955	3932.319	6026.344	6392.996	6156.562	3899.186	3358.088	4333.102	2693.019	2469.703	2258.155
218171_at	1260.115	1449.411	1215.025	1742.249	1938.12	1866.351	2008.782	2026.699	1946.587	2167.993	2445.607	2344.865
218172_s_at	1623.39	1865.653	1565.453	1694.338	1735.526	1870.557	2268.755	1914.328	2190.783	2076.159	2496.2	2504.369
218173_s_at	219.519	240.525	374.013	174.747	166.72	142.659	63.026	161.353	151.279	353.112	290.54	358.815
218174_s_at	153.205	140.988	163.511	254.105	188.183	156.809	114.939	149.019	159.687	285.722	216.324	251.827
218175_at	751.139	720.912	854.414	396.814	208.056	302.413	524.663	518.879	424.506	839.551	1071.405	933.907
218176_at	679.977	608.677	532.334	1765.849	2082.476	1836.541	1294.984	860.682	1131.052	664.355	370.615	526.367
218177_at	467.828	266.873	305.96	448.28	284.423	328.168	281.852	427.465	441.998	479.021	446.679	521.776
218178_s_at	961.466	1247.889	1192.721	1340.69	1307.031	1144.133	1121.313	1162.727	836.89	1344.761	893.637	1135.941
218179_s_at	797.75	852.773	644.421	862.313	629.123	681.791	912.881	777.738	864.367	893.52	1190.932	1056.745
218180_s_at	454.466	284.847	284.68	16.5	16.438	22.792	22.953	21.634	21.661	63.774	21.078	69.089
218181_s_at	3029.757	3856.811	3571.384	283.558	283.585	279.055	1510.271	1225.118	1117.356	401.14	451.969	346.817
218182_s_at	108.963	25.816	28.649	16.569	30.375	70.709	38.949	20.279	39.864	62.84	41.272	60.116
218183_at	226.486	260.438	248.41	9.649	8.19	7.312	121.999	20.649	11.129	402.443	322.177	314.646
218184_at	589.28	760.758	632.807	414.838	343.021	299.613	353.156	428.774	362.204	207.83	323.57	302.668
218185_s_at	3081.654	3943.404	3651.82	3058.848	3545.463	3453.921	5258.757	4299.387	4943.106	3632.489	4006.295	4358.991
218186_at	101.727	14.196	36.022	60.72	14.321	25.062	36.549	100.333	43.058	103.051	20.502	115.309
218187_s_at	1693.417	1496.96	1604.458	1005.435	1131.094	1031.058	860.556	1094.901	858.956	1511.588	1599.261	1614.571
218188_s_at	4887.859	4798.626	5330.158	3589.082	4374.472	4649.996	4223.167	4425.729	4124.521	3242.299	2490.688	2939.874
218189_s_at	2113.33	2092.188	1888.198	1953.482	2057.812	1969.601	5768.405	4687.303	5126.702	2663.475	2814.487	2579.77
218190_s_at	11275.534	13314.117	12336.132	13814.175	14728.519	15541.604	15565.473	16563.773	16596.287	17130.244	16454.701	17982.258
218191_s_at	1183.441	1230.171	1184.658	2124.39	1709.979	1584.099	1823.042	2068.125	1931.52	3433.84	3538.825	3224.437
218192_at	1364.376	1429.466	1404.841	840.222	798.844	833.43	749.207	894.957	634.536	1044.134	917.684	953.264
218193_s_at	1037.164	1029.929	1065.733	1295.629	1543.258	1017.832	971.735	982.342	1232.273	1266.319	1723.917	1379.562
218194_at	6746.062	7105.449	6926.311	3874.08	4535.791	4620.302	5746.646	5542.513	5290.713	2011.508	2143.546	2160.302
218195_at	1560.984	2870.631	1466.255	2364.056	2504.687	2134.494	2204.975	1785.31	2404.771	1022.501	992.578	989.534
218196_at	1041.371	1405.171	1025.496	793.034	674.099	672.024	665.197	560.528	726.982	1928.698	2597.735	2185.717
218197_s_at	435.829	457.302	483.347	1172.075	802.59	753.221	1201.835	1036.986	1022.893	675.313	852.892	794.899
218198_at	555.32	308.161	355.351	1877.397	1766.231	1802.823	281.906	321.972	318.254	482.89	444.911	547.525
218199_s_at	408.973	489.417	593.161	372.951	764.405	647.592	679.148	784.228	812.689	849.169	872.799	766.995
218200_s_at	8790.565	8485.909	10055.258	7363.283	7992.629	8182.413	8788.769	9382.901	8552.894	8975.22	7181.351	7222.124
218201_at	4802.687	5216.982	5169.111	4033.205	4401.721	4146.611	4759.382	4292.759	4633.118	3948.526	3296.691	3428.018
218202_x_at	956.293	1288.911	777.648	1121.423	1261.836	1337.694	1344.456	1023.631	1879.711	986.721	720.337	749.917
218203_at	5786.672	5747.06	5658.314	3594.732	4274.499	4067.781	4364.249	4235.628	4771.349	4847.203	4285.612	4684.241
218204_s_at	660.321	593.404	678.033	365.929	287.338	282.046	373.893	376.964	326.153	408.334	332.916	331.302
218205_s_at	5907.364	7014.07	4735.637	12475.384	8753.353	9782.443	18996.498	21587.131	22333.863	5090.503	5346.332	4521.069
218206_x_at	1548.347	1672.125	1554.209	1864.865	1756.764	1689.923	1830.715	2075.521	1624.469	2372.738	2325.947	2271.196
218207_s_at	177.422	317.379	252.004	54.011	55.974	40.612	67.031	27.834	54.65	18.202	9.476	92.4
218208_at	1069.029	1136.951	1231.481	752.632	616.072	563.348	937.334	884.094	888.225	1160.616	1147.741	1217.968
218209_s_at	1246.861	1570.316	1434.224	1175.899	986.945	1078.893	2946.998	2147.54	2437.506	1400.368	1773.158	1428.597
218210_at	1222.711	995.155	921.321	1405.803	991.632	1045.11	850.651	723.068	854.665	1250.676	1223.239	1266.98
218211_s_at	290.733	271.62	371.168	259.661	309.989	291.883	245.788	289.595	298.101	310.624	309.447	352.13
218212_s_at	1833.561	1879.474	1698.672	1089.681	825.922	876.916	1232.957	1168.527	1302.319	526.898	821.295	785.178
218213_s_at	11691.423	12773.685	12048.556	18954.166	15543.146	14928.231	13714.778	13985.999	14045.791	18801.018	18444.539	19498.668
218214_at	1935.344	1599.332	1906.686	1055.008	1305.493	1217.891	1305.037	1339.729	1209.336	622.829	502.275	587.482
218215_s_at	238.311	278.121	292.285	505.758	520.841	458.812	549.178	590.58	362.198	394.78	306.905	353.615
218216_x_at	3693.469	2678.352	3299.969	3254.05	3182.562	3117.235	2597.598	2868.386	2221.739	4316.045	3747.5	3741.563
218217_at	630.415	715.002	763.03	1062.672	666.075	630.977	1285.807	1158.275	1040.478	1201.12	915.174	1144.266
218218_at	479.82	334.549	413.428	277.504	225.465	225.182	255.384	219.031	198.469	227.941	251.177	204.907
218219_s_at	833.254	619.333	937.95	1146.949	1336.388	1108.459	1111.097	872.895	1098.834	1178.034	935.793	988.91
218220_at	2677.843	2219.197	2285.491	3019.109	2301.796	2724.332	3035.338	2540.2	2086.374	1443.66	1177.391	1253.073
218221_at	414.866	553.801	385.279	515.587	472.727	542.203	329.594	189.354	312.892	847.172	1174.62	1156.298
218222_x_at	31.849	306.924	70.591	406.78	228.243	309.664	254.633	63.816	144.437	429.06	928.217	796.866
218223_s_at	2299.717	2162.173	2156.829	1260.621	1646.039	1551.549	5.154	7.757	7.455	366.632	252.16	226.243
218224_at	1822.351	2257.596	1713.533	1307.957	2320.031	2426.707	1006.858	778.639	1261.573	1240.136	1488.249	1397.384
218225_at	1348.151	1201.657	1498.806	1575.05	1359.277	1321.289	1624.398	1758.261	1734.005	591.989	425.525	526.212
218226_s_at	13345.622	14343.753	14503.49	14517.348	12420.413	12402.518	10391.333	11842.44	9945.979	15498.72	14895.489	15172.872
218227_at	1268.448	1039.33	1272.305	821.182	839.616	990.889	679.703	946.008	701.62	930.125	681.824	656.362
218228_s_at	1432.754	1778.38	1399.976	1422.798	1115.516	897.659	1307.675	1039.091	1160.586	860.755	1128.407	956.16
218229_s_at	2474.213	2609.367	2398.141	1824.041	2305.508	2028.261	1813.666	1663.109	2040.649	3042.79	2719.621	2796.503
218230_at	1005.606	973.162	595.3	874.679	805.353	842.87	956.328	965.369	800.058	783.244	891.374	719.946
218231_at	1481.84	1085.82	1266.083	1715.473	1302.051	1387.13	755.308	846.275	739.95	730.588	490.925	511.45
218233_s_at	11569.902	12645.053	13633.619	15017.564	15755.407	16944.162	17651.441	18593.625	16450.125	22083.684	18253.213	20797.061
218234_at	48.104	235.87	170.118	387.585	227.461	164.863	231.35	232.065	256.999	65.198	31.583	75.417
218235_s_at	3835.395	4416.002	4144.958	2190.51	2826.368	2756.064	2522.77	2586.595	2603.863	2058.528	2448.454	2317.813
218236_s_at	1304.809	1462.045	1442.328	4726.391	4910.553	5113.325	2881.887	2600.844	2657.106	1637.069	1672.562	1627.261
218237_s_at	1715.125	1501.863	1394.455	3160.65	3660.375	3564.825	4740.841	4728.767	4974.93	1956.481	2141.837	2072.725
218238_at	4759.896	5175.605	5412.674	4362.213	5611.757	5442.569	5144.739	4381.191	5600.377	3095.731	3173.231	3642.328
218239_s_at	6308.73	8947.718	4791.836	6977.77	8699.359	10677.433	9165.949	7769.255	8870.029	3943.327	5251.351	4634.202
218240_at	1124.13	1173.229	1215.733	1165.311	652.578	805.544	1023.815	839.578	788.777	764.401	954.62	812.573
218241_at	1076.889	1080.86	987.451	1006.511	1032.341	878.87	1470.212	1309.916	1408.814	1256.821	1597.09	1358.518
218242_s_at	545.716	668.95	567.442	669.096	794.003	757.041	719.067	529.809	640.993	1062.279	1014.762	998.776
218243_at	1177.293	1055.832	1234.01	998.273	912.317	946.885	1569.169	1286.668	1396.49	1939.143	2093.438	1888.124
218244_at	1400.616	1879.34	1696.28	1349.073	2051.223	1910.621	1963.13	1790.487	2480.754	1484.109	1630.052	1436.906
218245_at	779.787	504.365	876.068	83.555	35.934	198.407	76.221	185.283	101.271	264.389	214.352	237.7
218246_at	307.184	322.908	504.636	532.136	643.444	619.988	968.709	668.267	968.82	540.236	310.475	322.983
218247_s_at	2496.845	3402.876	2174.981	1633.567	1620.472	1756.094	4089.194	3234.748	3437.077	986.654	1661.803	1364.385
218248_at	2802.615	2816.946	3042.876	2563.435	2937.799	3097.051	945.766	485.718	864.073	2283.065	2146.786	2149.289
218249_at	2237.823	2334.945	2190.772	1442.796	1755.811	1715.007	1334.323	1044.357	1336.224	2437.03	2235.482	2353.846
218250_s_at	6386.447	8338.404	7324.821	5574.855	5535.605	6202.153	6255.926	6353.919	6024.646	8106.642	10092.959	9940.922
218251_at	3765.566	2518.114	2743.954	2010.032	1566.696	1571.242	2310.379	2166.208	1728.087	2033.898	2072.592	2190.37
218252_at	3778.25	3831.714	3053.328	2082.299	2289.704	2196.146	2781.175	2568.074	3297.094	2890.397	3067.082	3065.687
218253_s_at	3141.269	3467.838	3023.583	5897.535	5044.004	4849.783	5305.903	6035.139	4997.571	3809.738	3049.061	3330.354
218254_s_at	1493.629	1816.372	1340.93	1524.987	2133.37	2049.049	1959.551	1556.958	2167.933	1086.176	1237.224	1010.101
218255_s_at	372.465	353.296	325.293	667.13	591.425	731.587	461.438	623.566	720.731	564.379	541.142	542.181
218256_s_at	4064.312	4611.609	3647.463	3664.655	4253.01	4582.912	3231.078	2613.663	3390.648	3313.384	3613.964	3657.038
218257_s_at	664.994	827.538	915.945	637.595	614.95	686.819	680.561	777.018	870.194	658.206	833.28	829.22
218258_at	11962.28	12236.74	12209.477	10106.34	8584.47	8916.081	14105.666	15816.388	11750.212	3247.449	3249.129	2933.993
218259_at	1133.119	1019.765	900.374	548.39	700.895	709.681	471.539	542.826	678.238	477.96	492.14	560.945
218260_at	1971.491	1681.884	2036.164	925.938	1021.152	1300.022	1185.898	941.627	888.164	1368.293	1136.014	1220.426
218261_at	61.947	33.336	34.058	14.396	29.311	31.358	18.114	30.104	13.304	62.46	46.15	37.724
218262_at	1052.464	958.03	1007.192	1510.783	1542.725	1458.62	1295.442	1263.449	1286.124	1023.13	908.478	958.633
218263_s_at	2431.348	3166.513	2532.98	1814.787	1844.329	1788.65	2225.974	1948.872	2078.584	1795.87	2158.46	1984.65
218264_at	2499.104	3513.226	3152.884	899.628	1015.531	919.957	1157.181	1023.344	1009.898	507.754	526.903	300.206
218265_at	1234.385	1521.667	1553.051	675.886	482.905	748.846	1457.186	1579.674	1341.606	587.323	914.913	795.474
218266_s_at	38.824	171.654	139.442	17.998	12.313	5.054	3.973	6.699	10.098	311.702	374.477	228.48
218267_at	475.999	538.714	472.528	494.127	424.204	412.414	530.141	547.813	501.847	282.052	371.234	322.303
218268_at	1291.797	1236.055	1233.373	1235.207	913.205	910.097	355.008	275.03	386.822	1179.66	1192.607	1125.793
218269_at	2130.226	2638.385	2323.683	1498.135	1604.732	1593.156	1115.443	1314.768	1230.062	1599.485	2037.834	1765.617
218270_at	3872.454	4789.354	3717.509	4995.15	5339.119	4908.249	4379.169	3817.179	4270.847	3868.261	3864.865	4091.31
218271_s_at	3198.97	2529.947	2647.45	2091.421	2126.037	2419.275	2199.557	2356.379	1840.866	4114.496	3077.315	3375.633
218272_at	12.661	17.194	25.306	234.864	411.443	447.631	12.421	21.69	22.112	660.909	272.703	323.354
218273_s_at	601.655	573.38	562.971	384.617	417.65	426.826	386.304	468.597	455.352	302.765	424.239	376.622
218274_s_at	434.813	81.506	284.674	660.048	392.804	348.244	763.503	1406.97	716.451	282.582	40.703	141.425
218275_at	652.267	611.83	832.853	492.389	742.316	953.832	450.864	638.936	625.063	1370.411	1496.254	1489.12
218276_s_at	738.314	539.318	665.684	1548.672	1383.594	1407.651	674.533	938.385	623.727	828.175	796.914	828.153
218277_s_at	1839.656	1946.514	1703.106	1413.135	1042.983	980.744	2739.08	2771.702	2353.648	834.941	985.768	933.162
218278_at	848.265	490.247	687.389	555.801	681.897	628.444	989.204	860.441	839.652	437.788	671.197	874.496
218279_s_at	116.945	79.541	69.146	38.957	38.732	14.975	32.231	35.744	31.633	88.181	22.397	17.197
218280_x_at	412.053	393.409	359.323	570.844	394.253	455.726	613.873	655.951	524.108	532.667	508.331	515.281
218281_at	1348.197	1410.65	1198.388	1686.376	2071.14	1969.475	2731.224	2690.368	2721.972	1479.359	1600.575	1518.098
218282_at	820.096	694.197	706.165	1061.137	598.688	654.797	649.386	520.296	621.793	1260.52	1252.025	1108.921
218283_at	3105.219	3963.786	3574.835	4373.077	5500.021	5402.462	4222.566	4697.052	4390.235	3964.045	3668.838	3468.555
218284_at	429.445	216.253	190.644	191.433	411.002	394.783	202.372	271.948	287.731	678.754	478.017	539.162
218285_s_at	1548.427	1663.281	1452.855	1355.702	817.708	740.439	1090.624	1043.901	1147.535	434.485	646.921	496.361
218286_s_at	3409.353	3196.194	2971.349	3118.067	2307.06	2964.758	4265.312	4321.735	3349.726	2471.709	2431.597	2497.034
218287_s_at	719.017	736.953	705.444	654.886	656.384	719.072	938.141	965.234	978.566	564.761	712.487	666.185
218288_s_at	3696.07	3634.286	3323.852	3831.434	3023.402	3047.895	2573.166	2585.678	2404.908	2252.185	2246.376	2124.12
218289_s_at	1815.038	1309.154	1366.391	1350.345	1262.133	1564.718	1471.306	1761.76	1711.522	1081.292	1096.681	1046.085
218290_at	1560.139	1336.328	1502.802	1498.142	1148.395	1274.522	1257.947	1278.872	1262.148	1442.855	1011.936	1165.64
218291_at	2090.994	1680.562	1742.805	1790.665	1656.872	1709.986	1832.097	1954.915	1659.434	4331.228	3393.155	4241.709
218292_s_at	610.832	524.163	412.73	130.236	121.591	120.584	307.452	198.368	194.599	503.062	418.604	315.968
218293_x_at	39.707	99.508	9.786	35.269	35.331	50.326	54.893	52.048	31.008	7.271	26.582	42.089
218294_s_at	2459.078	3384.421	2847.45	1533.079	1809.4	1971.037	928.591	888.749	1192.249	797.881	1066.726	1018.927
